Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Funny mug - One Fart Away From A Poo - Adult Humour - Secret Santa gift - Christmas Present
Material Ceramic
Colour White
Brand More Than A Mug
Capacity 330 Millilitres
Theme Alphabets
Looking for the perfect gift?... This mug design is perfect for any one who loves Their tea or coffee. These mugs have the displayed designs on both sides.
Our quality ceramic mugs are carefully selected and checked before dispatch. Once you have purchased please contact us via Amazon if you require further information. Thank you for looking, More Than A Mug have other personalised mugs for sale too. Perfect gift idea for your Dad's birthday or Fathers day.
11oz dishwasher safe high quality ceramic white mug
More Than A Mug is a family run business. Who pride themselves on high quality products. You can always buy with confidence from More Than A Mug, we have thousands of happy customers.
Brand More Than A Mug
Colour White
Package Dimensions 11.7 x 10.5 x 8.4 cm; 350 Grams
Capacity 330 Millilitres
Material Ceramic
Special Features Dishwasher-safe
Item Weight 350 g
","Funny mug - One Fart Away From A Poo - Adult Humour - Secret Santa gift - Christmas Present
Looking for the perfect gift?... This mug design is perfect for any one who loves Their tea or coffee. These mugs have the displayed designs on both sides.
Our quality ceramic mugs are carefully selected and checked before dispatch. Once you have purchased please contact us via Amazon if you require further information. Thank you for looking, More Than A Mug have other personalised mugs for sale too. Perfect gift idea for your Dad's birthday or Fathers day.
11oz dishwasher safe high quality ceramic white mug
More Than A Mug is a family run business. Who pride themselves on high quality products. You can always buy with confidence from More Than A Mug, we have thousands of happy customers.
","Material Ceramic
Colour White
Brand More Than A Mug
Capacity 330 Millilitres
Theme Alphabets
Brand More Than A Mug
Colour White
Package Dimensions 11.7 x 10.5 x 8.4 cm; 350 Grams
Capacity 330 Millilitres
Material Ceramic
Special Features Dishwasher-safe
Item Weight 350 g
",ceramic,white,350g,330ml,11.7,10.5,8.4,other
"Beauty and the Beast Chip Mug - Officially Licensed Disney Merchandise
Material Porcelain
Colour Multi-colour
Brand Paladone
Item weight 0.27 Kilograms
Capacity 220 Millilitres
Theme Religious
Item dimensions L x W x H 11 x 11 x 10 centimetres
Collectible: The mug has Chip’s instantly recognizable features, including the chip that gives him his name, making this a great item for fans and the perfect piece of Disney memorabilia
Be our guest: Enjoy a lovely Disney themed cup of tea with this Beauty and the Beast Chip Mug. It’ll get you cozy and ready to watch and sing along to the beloved movie again
Hot item: Whether you’re a coffee lover, tea fan, or hot chocolate connoisseur, this mug is for you. Made with durable material and a cool design, it will brighten your day at home or the office
Officially licensed: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, grads, kids, guys, and gals who love pop culture fun
Novel and original: For those in the fandom looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top-selling toys, mugs, collectibles, and novelties
Brand Paladone
Model Number PP3556DP
Colour Multi-colour
Product Dimensions 11 x 11 x 10 cm; 270 Grams
Capacity 220 Millilitres
Volume Capacity 200 Millilitres
Material Porcelain
Item Weight 270 g
","Beauty and the Beast Chip Mug - Officially Licensed Disney Merchandise
Collectible: The mug has Chip’s instantly recognizable features, including the chip that gives him his name, making this a great item for fans and the perfect piece of Disney memorabilia
Be our guest: Enjoy a lovely Disney themed cup of tea with this Beauty and the Beast Chip Mug. It’ll get you cozy and ready to watch and sing along to the beloved movie again
Hot item: Whether you’re a coffee lover, tea fan, or hot chocolate connoisseur, this mug is for you. Made with durable material and a cool design, it will brighten your day at home or the office
Officially licensed: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, grads, kids, guys, and gals who love pop culture fun
Novel and original: For those in the fandom looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top-selling toys, mugs, collectibles, and novelties
","Material Porcelain
Colour Multi-colour
Brand Paladone
Item weight 0.27 Kilograms
Capacity 220 Millilitres
Theme Religious
Item dimensions L x W x H 11 x 11 x 10 centimetres
Brand Paladone
Model Number PP3556DP
Colour Multi-colour
Product Dimensions 11 x 11 x 10 cm; 270 Grams
Capacity 220 Millilitres
Volume Capacity 200 Millilitres
Material Porcelain
Item Weight 270 g
",other,other,270g,220ml,11,11,10,cup
"Emoticon Poo Mug
Material Ceramic
Colour Brown
Brand The Source Wholesale
Item weight 0.84 Pounds
Item dimensions L x W x H 14.7 x 12.4 x 11.9 centimetres
Enjoy your favourite hot beverage in this hilarious mug
Shaped like the infamous poo emoticon
Made from high quality ceramic
Brand The Source Wholesale
Model Number 53936
Colour Brown
Product Dimensions 14.73 x 12.45 x 11.94 cm; 381.02 Grams
Material Ceramic
Item Weight 381 g
","Emoticon Poo Mug
Enjoy your favourite hot beverage in this hilarious mug
Shaped like the infamous poo emoticon
Made from high quality ceramic
","Material Ceramic
Colour Brown
Brand The Source Wholesale
Item weight 0.84 Pounds
Item dimensions L x W x H 14.7 x 12.4 x 11.9 centimetres
Brand The Source Wholesale
Model Number 53936
Colour Brown
Product Dimensions 14.73 x 12.45 x 11.94 cm; 381.02 Grams
Material Ceramic
Item Weight 381 g
",ceramic,other,381g,other,14.7,12.4,11.9,other
"Zyliss E990001 Hot Mug Cafetiere | Plastic/Silicone | Grey | Coffee Travel Mug/Insulated Coffee Mug/Filter For Ground Coffee/Mug With Lid/Camping Mug | Dishwasher Safe | 5 Year Guarantee
Material Plastic
Colour Grey
Brand Zyliss
Item weight 0.2 Kilograms
Theme Alphabets
Item dimensions L x W x H 12.1 x 8.9 x 11.4 centimetres
Enjoy freshly brewed coffee wherever you are in a convenient way - ideal travel coffee mug
Single serve cafetiere and thermal mug with secure lid to avoid spills
Double walled coffee mug - constructed to help keep your drink hotter for longer
Suitable for all kinds of warm drinks including hot chocolate and as a tea mug
BPA Free, Guaranteed for 5 years and dishwasher safe
Brand Zyliss
Model Number FBA_E990001
Colour Grey
Product Dimensions 12.1 x 8.9 x 11.4 cm; 201 Grams
Material Plastic
Item Weight 201 g
","Zyliss E990001 Hot Mug Cafetiere | Plastic/Silicone | Grey | Coffee Travel Mug/Insulated Coffee Mug/Filter For Ground Coffee/Mug With Lid/Camping Mug | Dishwasher Safe | 5 Year Guarantee
Enjoy freshly brewed coffee wherever you are in a convenient way - ideal travel coffee mug
Single serve cafetiere and thermal mug with secure lid to avoid spills
Double walled coffee mug - constructed to help keep your drink hotter for longer
Suitable for all kinds of warm drinks including hot chocolate and as a tea mug
BPA Free, Guaranteed for 5 years and dishwasher safe
","Material Plastic
Colour Grey
Brand Zyliss
Item weight 0.2 Kilograms
Theme Alphabets
Item dimensions L x W x H 12.1 x 8.9 x 11.4 centimetres
Brand Zyliss
Model Number FBA_E990001
Colour Grey
Product Dimensions 12.1 x 8.9 x 11.4 cm; 201 Grams
Material Plastic
Item Weight 201 g
",plastic,grey,201g,other,12.1,8.9,11.4,lid
"Boxer Gifts MU3049 Keeps Me from Unraveling Novelty Knitting Mug , Ceramic, 12oz
Material Ceramic
Brand Boxer Gifts
Capacity 12 Fluid Ounces
Theme Alphabets
Item dimensions L x W x H 10 x 11 x 8.5 centimetres
FUNNY KNITTING GIFT MUG - Whether it's for Christmas, birthday, Mother's day or secret Santa, this mug makes the perfect gift for any lover of knitting It's sure to put a smile on their faces whatever the occasion
REALISTIC MATTE FINISH YARN DETAIL – get cosy and drink your tea or coffee in style Beautiful detailing which makes this mug look just like a ball of wool yarn Meanwhile the hilarious sentiment adds humour to the hilarious mug
GIFT BOXED - This mug comes in a beautiful box that couldn't be easier to gift wrap
Brand Boxer Gifts
Model Number MU3049
Product Dimensions 10 x 11 x 8.5 cm; 460 Grams
Capacity 12 Fluid Ounces
Material Ceramic
Item Weight 460 g
","Boxer Gifts MU3049 Keeps Me from Unraveling Novelty Knitting Mug , Ceramic, 12oz
FUNNY KNITTING GIFT MUG - Whether it's for Christmas, birthday, Mother's day or secret Santa, this mug makes the perfect gift for any lover of knitting It's sure to put a smile on their faces whatever the occasion
REALISTIC MATTE FINISH YARN DETAIL – get cosy and drink your tea or coffee in style Beautiful detailing which makes this mug look just like a ball of wool yarn Meanwhile the hilarious sentiment adds humour to the hilarious mug
GIFT BOXED - This mug comes in a beautiful box that couldn't be easier to gift wrap
","Material Ceramic
Brand Boxer Gifts
Capacity 12 Fluid Ounces
Theme Alphabets
Item dimensions L x W x H 10 x 11 x 8.5 centimetres
Brand Boxer Gifts
Model Number MU3049
Product Dimensions 10 x 11 x 8.5 cm; 460 Grams
Capacity 12 Fluid Ounces
Material Ceramic
Item Weight 460 g
",ceramic,other,420g,12oz,10,11,8.5,other
"Friends Central Perk Cappuccino Mug, Ceramic Coffee or Tea Cup, 296 ml
Material Ceramic
Colour Friends
Brand Paladone
Capacity 300 Millilitres
Theme Alphabets
Item dimensions L x W x H 11 x 13 x 9 centimetres
Friends mug: Reminisce on your favourite TV show with this Central Perk mug. Featuring an iconic design and style from Friends, this 296 ml mug is sure to make any fan of the series smile
Central Perk: Whether you're on a busy train, a crowded bus, or at your desk at work, transport yourself to your favourite fictional coffee shop with this 296ml Friends Central Perk Travel Mug
Hot item: Whether you’re a coffee lover, tea fan, or hot chocolate connoisseur, this mug is for you. Made with durable material and a cool design, this cup will brighten your day at home or the office
Novel and original: For those in the fandom looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top-selling toys, mugs, collectibles, and novelties
Officially licensed: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, students, kids, boys and girls who love pop culture fun
Brand Paladone
Model Number PP5612FR
Colour Friends
Product Dimensions 11 x 13 x 9 cm; 358 Grams
Capacity 300 Millilitres
Material Ceramic
Special Features Cappuccino mug
Item Weight 358 g
","Friends Central Perk Cappuccino Mug, Ceramic Coffee or Tea Cup, 296 ml
Friends mug: Reminisce on your favourite TV show with this Central Perk mug. Featuring an iconic design and style from Friends, this 296 ml mug is sure to make any fan of the series smile
Central Perk: Whether you're on a busy train, a crowded bus, or at your desk at work, transport yourself to your favourite fictional coffee shop with this 296ml Friends Central Perk Travel Mug
Hot item: Whether you’re a coffee lover, tea fan, or hot chocolate connoisseur, this mug is for you. Made with durable material and a cool design, this cup will brighten your day at home or the office
Novel and original: For those in the fandom looking for novelty items and all things geek, crazy, and unique, Paladone is your best source for top-selling toys, mugs, collectibles, and novelties
Officially licensed: This quality collectible is a unique addition to any fan's set. Give this cool collector's merchandise to mums, dads, fans, students, kids, boys and girls who love pop culture fun
","Material Ceramic
Colour Friends
Brand Paladone
Capacity 300 Millilitres
Theme Alphabets
Item dimensions L x W x H 11 x 13 x 9 centimetres
Brand Paladone
Model Number PP5612FR
Colour Friends
Product Dimensions 11 x 13 x 9 cm; 358 Grams
Capacity 300 Millilitres
Material Ceramic
Special Features Cappuccino mug
Item Weight 358 g
",ceramic,other,358g,300ml,11,13,9,cup
"Thermos ThermoCafé Translucent Desk Mug, Lagoon, 450 ml
Material Stainless Steel, Plastic
Colour Translucent Lagoon
Brand Thermos
Item weight 0.21 Kilograms
Capacity 450 Millilitres
Theme Alphabets
Item dimensions L x W x H 13 x 9 x 12 centimetres

Double wall insulation retains hot or cold temperatures
Durable stainless steel interior and easy to clean plastic exterior
Twist lock lid
Slide resistant foam base

Brand Thermos
Model Number 105214
Colour Translucent Lagoon
Product Dimensions 13 x 9 x 12 cm; 210 Grams
Capacity 450 Millilitres
Material Stainless Steel, Plastic
Item Weight 210 g
","Thermos ThermoCafé Translucent Desk Mug, Lagoon, 450 ml

Double wall insulation retains hot or cold temperatures
Durable stainless steel interior and easy to clean plastic exterior
Twist lock lid
Slide resistant foam base

","Material Stainless Steel, Plastic
Colour Translucent Lagoon
Brand Thermos
Item weight 0.21 Kilograms
Capacity 450 Millilitres
Theme Alphabets
Item dimensions L x W x H 13 x 9 x 12 centimetres
Brand Thermos
Model Number 105214
Colour Translucent Lagoon
Product Dimensions 13 x 9 x 12 cm; 210 Grams
Capacity 450 Millilitres
Material Stainless Steel, Plastic
Item Weight 210 g
",metal,other,210g,450ml,13,9,12,lid;lock
"Creative Tops C000236 Alphabet Mug with Novelty 'K' Design, Fine China, Multi-Colour, 350 ml (11 of 26 Letter Mugs)
Material Fine China
Brand Creative Tops
Capacity 350 Millilitres
A little elegance for every letter of the alphabet; beautify your tea breaks with this charming 'K' coffee mug by Creative Tops
'K' is for: Knowing your mug's the prettiest, with its green and blue geometric patterns and majestic golden 'K'
Inner beauty: Royal blue dots and green loops decorate the inside rim, ready for you to fill with your favourite tea and coffee
Get creative: This tea mug makes a ideal gift, why not get a few letters to spell out a loved one's initials or create a cute message?
1 of 26 alphabet mugs: Measures 11.5 x 9 x 8 cm (4½ x 3½ x 3) Inch; capacity: 350 ml (12½ fl oz)
Brand Creative Tops
Model Number C000236
Package Dimensions 23.3 x 17.5 x 13.2 cm; 440 Grams
Capacity 350 Millilitres
Material Fine China
Item Weight 440 g
","Creative Tops C000236 Alphabet Mug with Novelty 'K' Design, Fine China, Multi-Colour, 350 ml (11 of 26 Letter Mugs)
A little elegance for every letter of the alphabet; beautify your tea breaks with this charming 'K' coffee mug by Creative Tops
'K' is for: Knowing your mug's the prettiest, with its green and blue geometric patterns and majestic golden 'K'
Inner beauty: Royal blue dots and green loops decorate the inside rim, ready for you to fill with your favourite tea and coffee
Get creative: This tea mug makes a ideal gift, why not get a few letters to spell out a loved one's initials or create a cute message?
1 of 26 alphabet mugs: Measures 11.5 x 9 x 8 cm (4½ x 3½ x 3) Inch; capacity: 350 ml (12½ fl oz)
","Material Fine China
Brand Creative Tops
Capacity 350 Millilitres
Brand Creative Tops
Model Number C000236
Package Dimensions 23.3 x 17.5 x 13.2 cm; 440 Grams
Capacity 350 Millilitres
Material Fine China
Item Weight 440 g
",other,other,440g,350ml,11.5,9,8,other
"Build-On Brick Mug DIY Creative Building Blocks Coffee Cups Novelty Christmas Gift(Black)
Material Plastic
Colour Black Updated
Brand MA3TY
Item weight 200 Grams
Capacity 350 Millilitres
Theme Alphabets
♥Fashion DIY Mug & Colorful Gift Package: it can make the atmosphere happy and relax by choosing different blocks to build your unique mug cup. Each mug random with three packs of bricks, about 24 blocks together. It has two boxes to protect the mug from damage and perfect gift for your family, freinds.
Dazzling Star:The modern appearance of the build mugs attract attention easily, so it help make you become dazzling star in your office.
Perfect Gift: For adults,it can relieve stress and anxiety;for children, it's fantastic gift. Popular Birthday present, Christmas gift idea.
Safe Material: It's food grade BPA-free plastic, so it's a great choice to use it to enjoy your coffee, tea, juice, and milk. Capacity: 12 ounces/350ML.
Customer Service Gurantee: 1 year warranty.100% refund or return if you are unsatisfied.
Brand MA3TY
Model Number ..
Colour Black Updated
Package Dimensions 14.4 x 13 x 10.2 cm; 200 Grams
Capacity 350 Millilitres
Material Plastic
Item Weight 200 g
","Build-On Brick Mug DIY Creative Building Blocks Coffee Cups Novelty Christmas Gift(Black)
♥Fashion DIY Mug & Colorful Gift Package: it can make the atmosphere happy and relax by choosing different blocks to build your unique mug cup. Each mug random with three packs of bricks, about 24 blocks together. It has two boxes to protect the mug from damage and perfect gift for your family, freinds.
Dazzling Star:The modern appearance of the build mugs attract attention easily, so it help make you become dazzling star in your office.
Perfect Gift: For adults,it can relieve stress and anxiety;for children, it's fantastic gift. Popular Birthday present, Christmas gift idea.
Safe Material: It's food grade BPA-free plastic, so it's a great choice to use it to enjoy your coffee, tea, juice, and milk. Capacity: 12 ounces/350ML.
Customer Service Gurantee: 1 year warranty.100% refund or return if you are unsatisfied.
","Material Plastic
Colour Black Updated
Brand MA3TY
Item weight 200 Grams
Capacity 350 Millilitres
Theme Alphabets
Brand MA3TY
Model Number ..
Colour Black Updated
Package Dimensions 14.4 x 13 x 10.2 cm; 200 Grams
Capacity 350 Millilitres
Material Plastic
Item Weight 200 g
",plastic,black,200g,350ml;12oz,14.4,13,10.2,cup
"Pyramid MG25847 STAR WARS THE MANDALORIAN MUG THIS IS THE WAY, White
Material Ceramic
Colour White
Brand Pyramid
Item weight 380 Grams
Capacity 325 Millilitres
Item dimensions L x W x H 8 x 11 x 10 centimetres
Make sure this fits
by entering your model number.
MG25847
Brand Pyramid
Product Dimensions 8 x 11 x 10 cm; 380 Grams
Item model number MG25847
Manufacturer Pyramid
Series STAR WARS THE MANDALORIAN MUG THIS IS THE WAY
Color White
Are Batteries Included No
Item Weight 380 g
","Pyramid MG25847 STAR WARS THE MANDALORIAN MUG THIS IS THE WAY, White
Make sure this fits
by entering your model number.
MG25847
","Material Ceramic
Colour White
Brand Pyramid
Item weight 380 Grams
Capacity 325 Millilitres
Item dimensions L x W x H 8 x 11 x 10 centimetres
Brand Pyramid
Product Dimensions 8 x 11 x 10 cm; 380 Grams
Item model number MG25847
Manufacturer Pyramid
Series STAR WARS THE MANDALORIAN MUG THIS IS THE WAY
Color White
Are Batteries Included No
Item Weight 380 g
",ceramic,white,380g,325ml,8,11,10,other
"Oldi Mug- Birthdays Christmas Funny Gift Presents Celebration Novelty Old Large Heavy Duty Handle Dino Coated Dishwasher/Microwave Safe Sublimation Ceramic (Pink Prime)
Material Ceramic
Colour Pink Prime
Brand SMARTYPANTS
Capacity 325 Millilitres
ALL ORDERS DISPATCHED USING A 24 HOUR POSTAL SERVICE!!!
'' A Present To Remember Or Maybe Forget!!!''
With An Easy To Grip Handle And A Capacity Of 10/11 Oz The Mug Is Dishwasher Safe And Is Suitable For Both Hot And Cold Drinks. Colours: Blue, Orange, Yellow, Pink Handle
Please also see our listings for T-Shirts and Aprons. Mug may arrive with a blue inner as well as blue rim dependant on stock levels!
Printed in house at Smartypants on a 10/11 Oz high quality ceramic mug ensuring guaranteed satisfaction.
Brand SMARTYPANTS
Colour Pink Prime
Package Dimensions 15 x 11.6 x 9.6 cm; 400 Grams
Capacity 325 Millilitres
Material Ceramic
Item Weight 400 g
","Oldi Mug- Birthdays Christmas Funny Gift Presents Celebration Novelty Old Large Heavy Duty Handle Dino Coated Dishwasher/Microwave Safe Sublimation Ceramic (Pink Prime)
ALL ORDERS DISPATCHED USING A 24 HOUR POSTAL SERVICE!!!
'' A Present To Remember Or Maybe Forget!!!''
With An Easy To Grip Handle And A Capacity Of 10/11 Oz The Mug Is Dishwasher Safe And Is Suitable For Both Hot And Cold Drinks. Colours: Blue, Orange, Yellow, Pink Handle
Please also see our listings for T-Shirts and Aprons. Mug may arrive with a blue inner as well as blue rim dependant on stock levels!
Printed in house at Smartypants on a 10/11 Oz high quality ceramic mug ensuring guaranteed satisfaction.
","Material Ceramic
Colour Pink Prime
Brand SMARTYPANTS
Capacity 325 Millilitres
Brand SMARTYPANTS
Colour Pink Prime
Package Dimensions 15 x 11.6 x 9.6 cm; 400 Grams
Capacity 325 Millilitres
Material Ceramic
Item Weight 400 g
",ceramic,pink,400g,325ml;10oz,15,11.6,9.6,handle
